Versuchsteilnehmer 1:
Versuchsteilnehmer 2:
Versuch: 
Startzeit: 29.02.2024 15:42:38
Stoppzeit: 29.02.2024 15:58:24
Probennummer: 
Winkel: 
Frequenz: 
Strom: 
Magnetfeld: 9T
Temperatur: 132.4mV 
Abgleich: 
Kommentar: -2.0054V

Zeit (s)          	B(V)          	U_I(V)          	U_hall(V)          	 Uxx(V)
130,300000000000	2,919224434220	1,114736192461	-1,853581648194	3,388905001330
130,400000000000	2,921528104661	1,114099664496	-1,854736144447	3,391640516590
130,500000000000	2,923903867232	1,113435266736	-1,855852518703	3,394357797928
130,600000000000	2,926230508564	1,112802015664	-1,857132282209	3,397171634919
130,700000000000	2,928551678123	1,112236317864	-1,858252235711	3,399868039098
130,800000000000	2,930660863814	1,111682130062	-1,859506228095	3,402687731470
130,900000000000	2,932834431153	1,111134986605	-1,860668673182	3,405487584880
131,000000000000	2,935055205542	1,110476234188	-1,861872127801	3,408383020606
131,100000000000	2,937254177119	1,109924061840	-1,863103354697	3,411221061583
131,200000000000	2,939585014987	1,109261457944	-1,864393318340	3,414113110804
131,300000000000	2,941727002694	1,108670667276	-1,865647081334	3,416978385347
131,400000000000	2,943906280407	1,108109280704	-1,866951307790	3,419810034821
131,500000000000	2,946193436754	1,107487709650	-1,868209593184	3,422686782561
131,600000000000	2,948602260733	1,106907991957	-1,869504832579	3,425601328496
131,700000000000	2,951088753448	1,106354724615	-1,870790684876	3,428491193737
131,800000000000	2,953546832423	1,105770618811	-1,872128728940	3,431364070937
131,900000000000	2,955999554157	1,105253810937	-1,873423449221	3,434225634686
132,000000000000	2,958422881022	1,104643368341	-1,874832146153	3,437049530097
132,100000000000	2,960769411315	1,104068582212	-1,876105453223	3,439949476088
132,200000000000	2,963095335032	1,103571267949	-1,877454067616	3,442749244023
132,300000000000	2,965284739919	1,103004922898	-1,878787327441	3,445569526825
132,400000000000	2,967688113396	1,102488277251	-1,880187880857	3,448458149710
132,500000000000	2,969865866463	1,101966148491	-1,881520236456	3,451238601766
132,600000000000	2,972095011956	1,101473284639	-1,882889156723	3,454127386954
132,700000000000	2,974352519654	1,100891623209	-1,884396442957	3,457081910808
132,800000000000	2,976724448800	1,100442394242	-1,885717906041	3,459932275952
132,900000000000	2,979032986543	1,099957219730	-1,887234966749	3,462825571086
133,000000000000	2,981344898558	1,099465880771	-1,888617935368	3,465729151254
133,100000000000	2,983693635334	1,099019315172	-1,890058297863	3,468604017837
133,200000000000	2,986002246475	1,098523414198	-1,891484802767	3,471492438266
133,300000000000	2,988278850293	1,098112524857	-1,892969617774	3,474301579925
133,400000000000	2,990647670412	1,097609246337	-1,894355928141	3,477228325825
133,500000000000	2,992955007847	1,097158949628	-1,895882754553	3,480000147959
133,600000000000	2,995260139066	1,096626373760	-1,897298102519	3,482823687105
133,700000000000	2,997624611671	1,096179159276	-1,898684477767	3,485688885384
133,800000000000	3,000016956248	1,095652366310	-1,900266583009	3,488404208944
133,900000000000	3,002304111228	1,095119944880	-1,901733847932	3,491146064583
134,000000000000	3,004722409672	1,094550544550	-1,903163958023	3,493913961087
134,100000000000	3,007141421926	1,093992532227	-1,904647114459	3,496539068154
134,200000000000	3,009532921098	1,093446232356	-1,906047602944	3,499275006622
134,300000000000	3,011757520514	1,092937036299	-1,907497683112	3,501906375602
134,400000000000	3,014079397616	1,092453983342	-1,908906200895	3,504556303029
134,500000000000	3,016198166666	1,091942139494	-1,910369793439	3,507149452124
134,600000000000	3,018521629387	1,091471110781	-1,911787347590	3,509647375818
134,700000000000	3,020694094470	1,090909918906	-1,913096148615	3,512107436484
134,800000000000	3,022833035431	1,090465015449	-1,914517916621	3,514558574863
134,900000000000	3,025045254083	1,089871533874	-1,915844079208	3,516951539777
135,000000000000	3,027388832616	1,089330457569	-1,917238111270	3,519388759403
135,100000000000	3,029705903848	1,088769817254	-1,918625654479	3,521686077153
135,200000000000	3,031940468212	1,088344113460	-1,919934974602	3,523992836361
135,300000000000	3,034168082618	1,087736708996	-1,921268889734	3,526224552107
135,400000000000	3,036345161818	1,087215208386	-1,922592450607	3,528322138545
135,500000000000	3,038461530175	1,086676176087	-1,923854110121	3,530490975048
135,600000000000	3,040578612336	1,086081371758	-1,925219850785	3,532680868240
135,700000000000	3,042682197518	1,085565310140	-1,926478882312	3,534875498394
135,800000000000	3,044769953271	1,084975961350	-1,927792775763	3,536920527936
135,900000000000	3,046983392714	1,084398282833	-1,929045319734	3,538925061864
136,000000000000	3,049278628863	1,083802342952	-1,930371802849	3,540908314303
136,100000000000	3,051650466999	1,083264446215	-1,931589208397	3,542811622807
136,200000000000	3,054023602949	1,082599724077	-1,932819624087	3,544742314729
136,300000000000	3,056377509918	1,082091937101	-1,934096062915	3,546513491874
136,400000000000	3,058681592866	1,081558873294	-1,935350437706	3,548387713679
136,500000000000	3,060996879970	1,080994047657	-1,936578192962	3,550172176995
136,600000000000	3,063464300357	1,080396128671	-1,937846146641	3,551917739027
136,700000000000	3,065899146280	1,079791428793	-1,939052229136	3,553580177526
136,800000000000	3,068273796255	1,079224133487	-1,940214436299	3,555220802109
136,900000000000	3,070611059563	1,078594195714	-1,941424293030	3,556896391806
137,000000000000	3,072937962002	1,077992415841	-1,942640400792	3,558518501473
137,100000000000	3,075188197605	1,077402543087	-1,943839702433	3,560169454571
137,200000000000	3,077558413787	1,076802904551	-1,945078391389	3,561697117481
137,300000000000	3,079852156828	1,076174659086	-1,946319833238	3,563370118137
137,400000000000	3,082174966140	1,075532322992	-1,947542859081	3,564807278601
137,500000000000	3,084582123303	1,074938648725	-1,948782105424	3,566205509220
137,600000000000	3,086989184131	1,074245145448	-1,950045248901	3,567788399699
137,700000000000	3,089315989411	1,073558782873	-1,951314273220	3,569175057607
137,800000000000	3,091488912667	1,072937025658	-1,952584191052	3,570834917859
137,900000000000	3,093850651871	1,072356327882	-1,953901295797	3,572307764078
138,000000000000	3,096209146953	1,071759409500	-1,955150274432	3,573796831080
138,100000000000	3,098623145889	1,071139139866	-1,956520601691	3,575346316460
138,200000000000	3,100981812007	1,070612858268	-1,957795920185	3,576902044231
138,300000000000	3,103219749405	1,070007583818	-1,959098344549	3,578390554190
138,400000000000	3,105357642562	1,069478791994	-1,960470598989	3,579876377082
138,500000000000	3,107550686248	1,068917558954	-1,961836365227	3,581368688295
138,600000000000	3,109871665001	1,068319002458	-1,963166189401	3,582820720607
138,700000000000	3,112074174804	1,067725917720	-1,964552824099	3,584307892586
138,800000000000	3,114227141866	1,067285765788	-1,965969349031	3,585852110310
138,900000000000	3,116426673936	1,066633697348	-1,967331871161	3,587347665722
139,000000000000	3,118652159211	1,066052999584	-1,968730078391	3,588758873117
139,100000000000	3,120962795354	1,065502077076	-1,970126551150	3,590121675160
139,200000000000	3,123245184175	1,064992991051	-1,971539108791	3,591599048865
139,300000000000	3,125396742273	1,064421206432	-1,972960385172	3,592937344725
139,400000000000	3,127557344684	1,063846996916	-1,974345615992	3,594348552158
139,500000000000	3,129915840133	1,063337669831	-1,975837902120	3,595701364811
139,600000000000	3,132192043462	1,062842539794	-1,977302115535	3,597014701566
139,700000000000	3,134543993887	1,062309217762	-1,978712174958	3,598369174436
139,800000000000	3,136822630943	1,061761026760	-1,980178508276	3,599649501549
139,900000000000	3,139190858937	1,061248455557	-1,981638353391	3,600914722048
140,000000000000	3,141559086958	1,060765081449	-1,983069001602	3,602228604883
140,100000000000	3,143928792537	1,060288998585	-1,984487315805	3,603467679435
140,200000000000	3,146285188018	1,059795842799	-1,985990100874	3,604723130830
140,300000000000	3,148709189248	1,059327935616	-1,987451781027	3,605917209331
140,400000000000	3,151087149817	1,058802387931	-1,988837011825	3,607065640281
140,500000000000	3,153345076930	1,058331990313	-1,990313077427	3,608220559548
140,600000000000	3,155612736512	1,057774001415	-1,991769678426	3,609356013890
140,700000000000	3,157877151969	1,057261430219	-1,993261964524	3,610429829288
140,800000000000	3,160313507308	1,056784544360	-1,994686124516	3,611480935605
140,900000000000	3,162756350972	1,056242776073	-1,996090819905	3,612444449733
141,000000000000	3,165079161174	1,055697763664	-1,997527956293	3,613440405419
141,100000000000	3,167285182060	1,055165727743	-1,999020242382	3,614309839052
141,200000000000	3,169556085937	1,054705062495	-2,000463866966	3,615153319445
141,300000000000	3,171875652065	1,054192491304	-2,001939932549	3,616074659571
141,400000000000	3,174178997475	1,053689652478	-2,003373824828	3,616918139972
141,500000000000	3,176427192385	1,053167348924	-2,004820693505	3,617699981423
141,600000000000	3,178730537844	1,052696951315	-2,006248097579	3,618485067033
141,700000000000	3,181076057260	1,052203844856	-2,007711186753	3,619163095517
141,800000000000	3,183538366052	1,051587461783	-2,009161299523	3,619857344780
141,900000000000	3,185939036047	1,051074890597	-2,010643853293	3,620438048605
142,000000000000	3,188219672567	1,050588272383	-2,012087477859	3,621138786183
142,100000000000	3,190474355922	1,050040015864	-2,013524614222	3,621703269235
142,200000000000	3,192777701532	1,049511224073	-2,015007167985	3,622258019821
142,300000000000	3,195032384935	1,048956479312	-2,016509186346	3,622721934055
142,400000000000	3,197345463041	1,048469861102	-2,017943078602	3,623270196333
142,500000000000	3,199609878938	1,047902139858	-2,019389947256	3,623737354725
142,600000000000	3,201770482095	1,047266292065	-2,020924406611	3,624198024807
142,700000000000	3,204073827827	1,046714791430	-2,022329101960	3,624538661136
142,800000000000	3,206318778902	1,046085431882	-2,023743529606	3,624940936421
142,900000000000	3,208725937451	1,045559884220	-2,025310429955	3,625258863662
143,000000000000	3,210944935383	1,045034336558	-2,026789739599	3,625567058438
143,100000000000	3,213176909934	1,044479591806	-2,028256072840	3,625803881792
143,200000000000	3,215334269079	1,043976752995	-2,029654279977	3,626079635013
143,300000000000	3,217533802185	1,043418764123	-2,031198471615	3,626261307723
143,400000000000	3,219817683192	1,042818601674	-2,032622631548	3,626410538878
143,500000000000	3,222091831775	1,042267101047	-2,034033815079	3,626530572633
143,600000000000	3,224372468681	1,041744797512	-2,035519612909	3,626699268722
143,700000000000	3,226565513582	1,041232226343	-2,037018387137	3,626676559633
143,800000000000	3,228868859581	1,040739119902	-2,038468499862	3,626832279100
143,900000000000	3,231194914652	1,040236281097	-2,039905636184	3,626890673900
144,000000000000	3,233433377713	1,039850230661	-2,041384945805	3,626799837544
144,100000000000	3,235671840799	1,039357124222	-2,042831814422	3,626874453122
144,200000000000	3,238085487978	1,038867261906	-2,044311124039	3,626877697278
144,300000000000	3,240544553278	1,038426061409	-2,045881268453	3,626858232344
144,400000000000	3,242831678681	1,037958907943	-2,047386530864	3,626767395989
144,500000000000	3,245141513156	1,037465801507	-2,048849619973	3,626605188211
144,600000000000	3,247483789152	1,036975939193	-2,050426252580	3,626504619389
144,700000000000	3,249744961433	1,036534738699	-2,051889341684	3,626433247967
144,800000000000	3,251972348704	1,036074433936	-2,053408399703	3,626209925542
144,900000000000	3,254207369598	1,035656159995	-2,054903560262	3,625964772634
145,000000000000	3,256431153928	1,035230601949	-2,056547869282	3,625790905170
145,100000000000	3,258724767802	1,034831575034	-2,058036911176	3,625453512994
145,200000000000	3,261018381701	1,034390374543	-2,059581102768	3,625232910418
145,300000000000	3,263271165213	1,034039485145	-2,061131979169	3,624941755652
145,400000000000	3,265539409643	1,033648659217	-2,062692612201	3,624532204946
145,500000000000	3,267870026197	1,033261420348	-2,064265583128	3,624236954673
145,600000000000	3,270241499793	1,032855905193	-2,065718939911	3,623795749524
145,700000000000	3,272454010067	1,032456878281	-2,067302060689	3,623461601508
145,800000000000	3,274782982073	1,032096289291	-2,068835897361	3,622988708498
145,900000000000	3,277131624705	1,031756790496	-2,070349972890	3,622537531118
146,000000000000	3,279461374138	1,031363609427	-2,071989785111	3,622021196471
146,100000000000	3,281862045216	1,030967826638	-2,073527488480	3,621586479638
146,200000000000	3,284275692921	1,030675855729	-2,075052215447	3,621041461520
146,300000000000	3,286642153015	1,030300553504	-2,076706935790	3,620501522636
146,400000000000	3,288932622347	1,030006249839	-2,078167932524	3,620000023379
146,500000000000	3,291260348332	1,029650713426	-2,079730207531	3,619471290283
146,600000000000	3,293625333890	1,029254930639	-2,081349013386	3,618861389062
146,700000000000	3,295990319475	1,028933762641	-2,082812102443	3,618303394329
146,800000000000	3,298330924805	1,028590016870	-2,084410853856	3,617784952079
146,900000000000	3,300589079295	1,028278193199	-2,086046919716	3,617131676061
147,000000000000	3,302932801318	1,027931329192	-2,087700960981	3,616583991966
147,100000000000	3,305278322105	1,027590696468	-2,089306790423	3,615951381666
147,200000000000	3,307646551971	1,027327922652	-2,090990478259	3,615302550592
147,300000000000	3,309977097287	1,027030217188	-2,092599748407	3,614629273662
147,400000000000	3,312245536887	1,026678616616	-2,094259952770	3,613967821565
147,500000000000	3,314556592692	1,026403348117	-2,096041541749	3,613226291167
147,600000000000	3,316785324184	1,026108133090	-2,097670079876	3,612470402975
147,700000000000	3,319104891920	1,025825894549	-2,099327814899	3,611727491408
147,800000000000	3,321593778134	1,025535955316	-2,100959040053	3,610896856573
147,900000000000	3,324004780100	1,025252488103	-2,102595040996	3,610042714837
148,000000000000	3,326381522058	1,024962958320	-2,104288043551	3,609151632108
148,100000000000	3,328675136693	1,024690452143	-2,105848455568	3,608210827082
148,200000000000	3,330903868335	1,024369284149	-2,107632710469	3,607318684389
148,300000000000	3,333266167265	1,024110508141	-2,109197087492	3,606364869982
148,400000000000	3,335629118685	1,023807087590	-2,110808073910	3,605407748481
148,500000000000	3,337922670802	1,023543606163	-2,112519832143	3,604359392217
148,600000000000	3,340219110528	1,023273895402	-2,114036113813	3,603278169380
148,700000000000	3,342449801632	1,023065147449	-2,115785133279	3,602102082831
148,800000000000	3,344702618784	1,022776813894	-2,117444965467	3,601049698563
148,900000000000	3,346974011233	1,022480531124	-2,119078922396	3,599825231971
149,000000000000	3,349208384239	1,022134543448	-2,120774263828	3,598664097627
149,100000000000	3,351477278491	1,021979458950	-2,122432229490	3,597361601316
149,200000000000	3,353814063096	1,021754522512	-2,124067320012	3,596123104968
149,300000000000	3,356129240168	1,021433288983	-2,125732165795	3,594859588500
149,400000000000	3,358546958597	1,021205366682	-2,127520005749	3,593603520715
149,500000000000	3,360897159513	1,020895879020	-2,129058187259	3,592287202954
149,600000000000	3,363239735937	1,020707506511	-2,130876524795	3,591027468924
149,700000000000	3,365635750527	1,020508780003	-2,132641475652	3,589693189742
149,800000000000	3,367942538813	1,020296208148	-2,134297899869	3,588341786207
149,900000000000	3,370283720191	1,020055470288	-2,136115264068	3,586986729398
150,000000000000	3,372562996995	1,019866935557	-2,137827087146	3,585569508373
150,100000000000	3,374835168420	1,019663606155	-2,139564930502	3,584217955620
150,200000000000	3,377077872891	1,019486881855	-2,141458938697	3,582734477480
150,300000000000	3,379405207597	1,019244326457	-2,143230643128	3,581345553211
150,400000000000	3,381663946966	1,019079021956	-2,145025296342	3,579830316508
150,500000000000	3,383878204592	1,018965790807	-2,146812260268	3,578360275412
150,600000000000	3,386154366847	1,018754609847	-2,148609865901	3,576749975491
150,700000000000	3,388503775124	1,018510401405	-2,150367236454	3,575169108524
150,800000000000	3,390844938564	1,018395611949	-2,152101125810	3,573589074102
150,900000000000	3,393050598426	1,018182873655	-2,153890360819	3,571973680387
151,000000000000	3,395294997358	1,017969616250	-2,155695850391	3,570233504018
151,100000000000	3,397585986995	1,017778161520	-2,157564865783	3,568575348095
151,200000000000	3,400004293480	1,017666929922	-2,159275534134	3,566870560911
151,300000000000	3,402491116197	1,017484636533	-2,161043699516	3,565177210529
151,400000000000	3,404835542441	1,017370237384	-2,162858208574	3,563371852636
151,500000000000	3,407114852067	1,017212654665	-2,164743283852	3,561539825142
151,600000000000	3,409374143299	1,017074733286	-2,166529501525	3,559735829962
151,700000000000	3,411519034310	1,016940672797	-2,168259363549	3,557771362872
151,800000000000	3,413607023065	1,016891584985	-2,170055677215	3,555928027771
151,900000000000	3,415640817400	1,016731049172	-2,171838904169	3,553970228771
152,000000000000	3,417823831077	1,016685075379	-2,173643258160	3,551987592655
152,100000000000	3,420050937216	1,016560813116	-2,175404201754	3,550029063037
152,200000000000	3,422382028859	1,016465523751	-2,177169168431	3,548006130534
152,300000000000	3,424549548609	1,016340084403	-2,178967218822	3,545945764878
152,400000000000	3,426780144255	1,016178584990	-2,180768208008	3,543900502292
152,500000000000	3,429014518119	1,016052635615	-2,182667753384	3,541825852860
152,600000000000	3,431280201209	1,015921624905	-2,184375261300	3,539570680661
152,700000000000	3,433638254581	1,015783930638	-2,186285415936	3,537490483215
152,800000000000	3,435832710746	1,015688016069	-2,188089626822	3,535236811959
152,900000000000	3,438170010224	1,015497640767	-2,189944834211	3,532851106026
153,000000000000	3,440355944169	1,015393980733	-2,191774170235	3,530612221208
153,100000000000	3,442666855393	1,015170016660	-2,193625763005	3,528318926511
153,200000000000	3,444992788573	1,015144937096	-2,195431155174	3,526014697947
153,300000000000	3,447375405714	1,015039191857	-2,197390460217	3,523765483434
153,400000000000	3,449826475511	1,014954812590	-2,199150368151	3,521425902437
153,500000000000	3,452211847594	1,014938493029	-2,201073922231	3,519087282482
153,600000000000	3,454464650363	1,014884148567	-2,203068983411	3,516710637268
153,700000000000	3,456727446148	1,014823801881	-2,204953734173	3,514286590255
153,800000000000	3,459031646679	1,014782906294	-2,206834033907	3,511904857107
153,900000000000	3,461393004545	1,014768516529	-2,208783095309	3,509512470418
154,000000000000	3,463930120969	1,014702556953	-2,210871758105	3,507054421360
154,100000000000	3,466394139349	1,014668944497	-2,212801281904	3,504694420459
154,200000000000	3,468681658182	1,014810694321	-2,214892475343	3,502306160181
154,300000000000	3,470992838692	1,014740732720	-2,216864789516	3,499895000406
154,400000000000	3,473274313440	1,014752456524	-2,218965070903	3,497502678098
154,500000000000	3,475497656583	1,014738602742	-2,221072648670	3,495110037859
154,600000000000	3,477812915802	1,014742820521	-2,223217731973	3,492617175728
154,700000000000	3,480111563321	1,014754987192	-2,225358792187	3,490211038518
154,800000000000	3,482386304581	1,014782906294	-2,227589782310	3,487713204283
154,900000000000	3,484722094933	1,014818591626	-2,229659517749	3,485315774986
155,000000000000	3,486999490551	1,014987285920	-2,231829820266	3,482769114665
155,100000000000	3,489485443499	1,015054384622	-2,234048527312	3,480119155400
155,200000000000	3,491885545972	1,015095783747	-2,236224886835	3,477617825363
155,300000000000	3,494185290282	1,015178689063	-2,238451027171	3,474996123617
155,400000000000	3,496514592461	1,015246815605	-2,240588888676	3,472452707578
155,500000000000	3,498756302522	1,015305209784	-2,242749458873	3,469802234520
155,600000000000	3,500949189702	1,015443036749	-2,244972469949	3,467110422636
155,700000000000	3,503289237021	1,015570932791	-2,247123750054	3,464411828531
155,800000000000	3,505617687304	1,015704236674	-2,249312271922	3,461659410528
155,900000000000	3,507839932542	1,015804804427	-2,251489062598	3,458856462424
156,000000000000	3,510182211491	1,015869686848	-2,253587994886	3,456040537747
156,100000000000	3,512518933649	1,015915200903	-2,255832172885	3,453272986317
156,200000000000	3,514905928700	1,015973990256	-2,258038997503	3,450386602053
156,300000000000	3,517202560192	1,016025404660	-2,260053484889	3,447414335547
156,400000000000	3,519379387403	1,016233028408	-2,262214055047	3,444552992889
156,500000000000	3,521630830176	1,016346572645	-2,264374625201	3,441516466030
156,600000000000	3,523921652506	1,016441969077	-2,266486309022	3,438513697674
156,700000000000	3,526214590261	1,016609706910	-2,268665880460	3,435355361559
156,800000000000	3,528560342959	1,016752087779	-2,270791453651	3,432377688348
156,900000000000	3,530961016918	1,016807237837	-2,272870921305	3,429182198200
157,000000000000	3,533364935060	1,016966199770	-2,275031491438	3,426051591148
157,100000000000	3,535757996555	1,017039401274	-2,277159716933	3,422858253159
157,200000000000	3,537909929405	1,017189716435	-2,279302593918	3,419665460940
157,300000000000	3,540232809312	1,017345761936	-2,281367217344	3,416406726404
157,400000000000	3,542529670475	1,017452817931	-2,283469393674	3,413107423633
157,500000000000	3,544693521339	1,017624756349	-2,285662404778	3,409762702785
157,600000000000	3,546839513318	1,017752465511	-2,287682161707	3,406415862050
157,700000000000	3,549113730688	1,017927016680	-2,289654219763	3,403058023568
157,800000000000	3,551386211639	1,018085421542	-2,291680208898	3,399676634134
157,900000000000	3,553663608001	1,018263848202	-2,293827802597	3,396202147427
158,000000000000	3,556051305639	1,018357927714	-2,295858608720	3,392704951715
158,100000000000	3,558402835801	1,018471953752	-2,297918740211	3,389154404219
158,200000000000	3,560687824970	1,018644655588	-2,300005845513	3,385605141921
158,300000000000	3,562964598821	1,018714781034	-2,302035373646	3,382008983376
158,400000000000	3,565274436859	1,018851034120	-2,303942903984	3,378398242596
158,500000000000	3,567629693087	1,018997019569	-2,305999662882	3,374755060363
158,600000000000	3,570004703353	1,019133625975	-2,307997931632	3,370900430180
158,700000000000	3,572261919912	1,019234495787	-2,310019953777	3,367198677826
158,800000000000	3,574478103569	1,019363605253	-2,312023955091	3,363403774366
158,900000000000	3,576787941738	1,019415511190	-2,313928241313	3,359501060289
159,000000000000	3,579036140992	1,019512834823	-2,315929850507	3,355423162116
159,100000000000	3,581407425432	1,019490158096	-2,317739865128	3,351499762709
159,200000000000	3,583678723158	1,019581846127	-2,319739143846	3,347399524207
159,300000000000	3,586033782985	1,019613402578	-2,321655685541	3,343384117141
159,400000000000	3,588515561497	1,019694505605	-2,323527530755	3,339289998528
159,500000000000	3,590922724475	1,019707482090	-2,325412352363	3,335160194335
159,600000000000	3,593307178396	1,019762632148	-2,327264732976	3,330913600791
159,700000000000	3,595642970020	1,019843735176	-2,329010058315	3,326501555641
159,800000000000	3,597943075966	1,019863199902	-2,330927320905	3,322190079258
159,900000000000	3,600369703986	1,019879420508	-2,332682378536	3,317638535813
160,000000000000	3,602686030761	1,019898885235	-2,334294695802	3,313181072834
160,100000000000	3,605028310804	1,019892396992	-2,335981627346	3,308551669971
160,200000000000	3,607286242837	1,019889152871	-2,337704243978	3,303902802308
160,300000000000	3,609443606083	1,019801561601	-2,339274387949	3,299163098535
160,400000000000	3,611785886204	1,019749655664	-2,340951587189	3,294433127320
160,500000000000	3,614108701421	1,019707482090	-2,342453605074	3,289586366804
160,600000000000	3,616376366022	1,019649087910	-2,343988063949	3,284723385648
160,700000000000	3,618566170919	1,019567984882	-2,345473861335	3,279759835950
160,800000000000	3,620804638172	1,019512834823	-2,346901264935	3,274666520369
160,900000000000	3,622955513251	1,019402534706	-2,348344889029	3,269531030961
161,000000000000	3,625168027308	1,019282502225	-2,349782024924	3,264453936375
161,100000000000	3,627487598524	1,019152737381	-2,351164011132	3,259182192924
161,200000000000	3,629881785344	1,019048925506	-2,352481115357	3,253852054910
161,300000000000	3,632094299478	1,018941869510	-2,353759290392	3,248554358526
161,400000000000	3,634420359084	1,018864010604	-2,355121812001	3,243175558536
161,500000000000	3,636613408333	1,018656386854	-2,356406475231	3,237861641670
161,600000000000	3,638887561500	1,018533110253	-2,357652209271	3,232388761619
161,700000000000	3,641164958849	1,018312510019	-2,358842793625	3,226883440217
161,800000000000	3,643448844534	1,018169768690	-2,360098259960	3,221374874806
161,900000000000	3,645719753623	1,018014050878	-2,361256403321	3,215859821240
162,000000000000	3,648045813387	1,017806427129	-2,362495649158	3,210179316216
162,100000000000	3,650352408243	1,017686394649	-2,363546737249	3,204502055493
162,200000000000	3,652590875850	1,017488503263	-2,364604313537	3,198743691198
162,300000000000	3,654900714914	1,017274391272	-2,365665133923	3,192826363770
162,400000000000	3,657122961791	1,017099208734	-2,366667560525	3,186973919478
162,500000000000	3,659303034664	1,016914293832	-2,367780286494	3,181046859928
162,600000000000	3,661560967308	1,016651520026	-2,368695122421	3,175025720236
162,700000000000	3,663997328565	1,016486069851	-2,369674840328	3,168952674340
162,800000000000	3,666476781422	1,016291848583	-2,370651838433	3,162850005280
162,900000000000	3,668832598831	1,015995500930	-2,371508398673	3,156792964062
163,000000000000	3,671144204702	1,015762630853	-2,372347977923	3,150512935604
163,100000000000	3,673408625791	1,015555007105	-2,373304987134	3,144313368626
163,200000000000	3,675838498881	1,015282500937	-2,374070594502	3,138071627903
163,300000000000	3,678172128693	1,015112168196	-2,374918320174	3,131827429671
163,400000000000	3,680444108854	1,014890572569	-2,375757847187	3,125533510410
163,500000000000	3,682667448107	1,014662873815	-2,376636676821	3,119200420171
163,600000000000	3,684905916076	1,014416320615	-2,377363354998	3,112757543023
163,700000000000	3,687264417861	1,014192476263	-2,378125718265	3,106298445331
163,800000000000	3,689595491805	1,013942318485	-2,378729317291	3,099752968312
163,900000000000	3,691994590864	1,013605772155	-2,379458047241	3,093149851828
164,000000000000	3,694343167541	1,013277634130	-2,380055957171	3,086444263775
164,100000000000	3,696620565520	1,012979174994	-2,380646383189	3,079654263865
164,200000000000	3,698862277802	1,012628809923	-2,381249785602	3,072831822697
164,300000000000	3,701077840240	1,012280935288	-2,381632622052	3,065981069188
164,400000000000	3,703265626373	1,011880927607	-2,382095082169	3,059060612000
164,500000000000	3,705509555035	1,011506344049	-2,382430637636	3,051994667755
164,600000000000	3,707767488202	1,011065143591	-2,382761535733	3,044889986702
164,700000000000	3,710015688923	1,010698557916	-2,382952937574	3,037795038320
164,800000000000	3,712252158274	1,010193556413	-2,383189134195	3,030475686993
164,900000000000	3,714719748609	1,009725674935	-2,383338118119	3,023179066998
165,000000000000	3,716984138073	1,009261412312	-2,383371426344	3,015627786804
165,100000000000	3,719258292155	1,008706667622	-2,383384402740	3,008208424766
165,200000000000	3,721512981320	1,008184364144	-2,383407111432	3,000656052997
165,300000000000	3,723800046544	1,007617920959	-2,383313655167	2,993050038390
165,400000000000	3,726125690951	1,007104682138	-2,383200003014	2,985386372732
165,500000000000	3,728556046489	1,006439027059	-2,383014575455	2,977668036397
165,600000000000	3,730908060477	1,005812911713	-2,382790732624	2,969904796219
165,700000000000	3,733191947191	1,005251678787	-2,382618795378	2,962112359007
165,800000000000	3,735393812458	1,004613012956	-2,382297826189	2,954303799649
165,900000000000	3,737644055245	1,003899105193	-2,381982662897	2,946347419289
166,000000000000	3,739968402022	1,003197396546	-2,381583469037	2,938394381017
166,100000000000	3,742282236705	1,002521156796	-2,381237483722	2,930390080416
166,200000000000	3,744527033058	1,001748028176	-2,380753438455	2,922238572371
166,300000000000	3,746840117346	1,001041203044	-2,380269445100	2,914197648458
166,400000000000	3,749165632244	1,000256696158	-2,379679673807	2,906030087047
166,500000000000	3,751404876393	0,999517449286	-2,379093049604	2,897849126278
166,600000000000	3,753691392671	0,998718147734	-2,378481605561	2,889600583526
166,700000000000	3,756040548245	0,997871303703	-2,377687764899	2,881316934303
166,800000000000	3,758371622996	0,997076166400	-2,377012238626	2,873006846214
166,900000000000	3,760590848795	0,996222423061	-2,376207524277	2,864639946169
167,000000000000	3,762805305229	0,995309922820	-2,375373804783	2,856170067013
167,100000000000	3,765020248360	0,994417278587	-2,374508387270	2,847600161225
167,200000000000	3,767245869108	0,993511205273	-2,373606688343	2,839010054406
167,300000000000	3,769506621135	0,992701518590	-2,372706434481	2,830472517376
167,400000000000	3,771826555791	0,991809133920	-2,371784628886	2,821833310732
167,500000000000	3,774028780652	0,990850075902	-2,370723929523	2,813078666259
167,600000000000	3,776300924135	0,989942961456	-2,369693630406	2,804382390094
167,700000000000	3,778632863456	0,989060271520	-2,368568602559	2,795583953122
167,800000000000	3,780966035709	0,988185964585	-2,367506045435	2,786830600310
167,900000000000	3,783344922747	0,987260940808	-2,366263236578	2,778018108338
168,000000000000	3,785704472699	0,986419721054	-2,365045117782	2,769213922542
168,100000000000	3,788021649735	0,985478280390	-2,363828556308	2,760339137485
168,200000000000	3,790438354873	0,984479573001	-2,362531334248	2,751359801130
168,300000000000	3,792703989789	0,983503289272	-2,361214459414	2,742444832750
168,400000000000	3,794940379287	0,982542511724	-2,359868185885	2,733534813825
168,500000000000	3,797131118939	0,981583031957	-2,358530704742	2,724608605359
